date,obs,rain,runoff,p05,p25,p50,p75,p95,width_50,width_90,cover_90,season,all_days,rainfall_days,non_rainfall_days,high_runoff_days,peak_TP_days,low_runoff_high_TP_days
2023-09-01,0.064,2.3,3000.0,0.06134237193635101,0.06492034609869948,0.06787798814412054,0.07076443461225053,0.07683417224063421,0.005844088513551046,0.015491800304283203,1,Autumn,True,True,False,False,False,False
2023-09-02,0.063,0.0,2260.0,0.058318361226354046,0.06194974310579246,0.0642394127387702,0.06684574302735258,0.07237317077855593,0.004895999921560118,0.014054809552201883,1,Autumn,True,False,True,False,False,False
2023-09-03,0.065,0.0,1730.0,0.05586889230594491,0.05946948077775678,0.06215463308776638,0.06447775386418853,0.06932587429654495,0.005008273086431744,0.01345698199060004,1,Autumn,True,False,True,False,False,False
2023-09-04,0.064,0.0,1120.0,0.054843729409893544,0.058093610050052466,0.060288242146388615,0.06350486297024228,0.06833806095363738,0.0054112529201898185,0.01349433154374384,1,Autumn,True,False,True,False,False,False
2023-09-05,0.062,5.3,1660.0,0.05954821424904754,0.06206562067066453,0.06447936419781282,0.06729263453325057,0.07175143274780768,0.00522701386258604,0.01220321849876014,1,Autumn,True,True,False,False,False,False
2023-09-06,0.087,14.3,4310.0,0.07622026886641083,0.08091840321813422,0.08278333417649739,0.0856346901685457,0.08975804747597928,0.004716286950411486,0.013537778609568452,1,Autumn,True,True,False,False,False,False
2023-09-07,0.095,4.7,4500.0,0.07417484109901025,0.07814624353588784,0.08030949968479706,0.08373752394241125,0.08782634169684511,0.005591280406523416,0.013651500597834862,0,Autumn,True,True,False,True,False,False
2023-09-08,0.079,6.1,2840.0,0.06891433565398039,0.07280109188881508,0.07520148319254352,0.07765819930516185,0.08181506884719987,0.004857107416346776,0.01290073319321948,1,Autumn,True,True,False,False,False,False
2023-09-09,0.073,0.0,1950.0,0.059734131038226626,0.06337197014437372,0.06610339264485607,0.0690629107850537,0.07412671160423626,0.005690940640679973,0.01439258056600963,1,Autumn,True,False,True,False,False,False
2023-09-10,0.072,4.8,2270.0,0.06289352017204246,0.06670825831307166,0.06969475115178284,0.07365172898546722,0.07691330538654627,0.006943470672395563,0.01401978521450381,1,Autumn,True,True,False,False,False,False
2023-09-11,0.069,0.0,1540.0,0.058223633745156364,0.0612463671959705,0.06436571536108575,0.06723841983957421,0.07200955440568856,0.00599205264360371,0.013785920660532192,1,Autumn,True,False,True,False,False,False
2023-09-12,0.067,0.0,1520.0,0.0565055848538141,0.060615167060839394,0.06328238561839408,0.06591036497998772,0.07037482798020195,0.0052951979191483214,0.013869243126387848,1,Autumn,True,False,True,False,False,False
2023-09-13,0.072,4.6,3430.0,0.0684035780652008,0.07257955204055735,0.07690382244346483,0.0800648348093933,0.08305437918197706,0.007485282768835949,0.01465080111677626,1,Autumn,True,True,False,False,False,False
2023-09-14,0.179,28.5,17540.0,0.14957089673150928,0.1565120604076604,0.1633558329070901,0.16942629357386324,0.17653784003488765,0.012914233166202826,0.02696694330337837,0,Autumn,True,True,False,True,True,False
2023-09-15,0.157,34.4,27520.0,0.14545537407487102,0.1583583288306175,0.16432821366145506,0.17184441311730003,0.18120516809638149,0.01348608428668252,0.03574979402151046,1,Autumn,True,True,False,True,True,False
2023-09-16,0.09,0.1,9590.0,0.09993626312753913,0.1052829110759061,0.10964492916379219,0.1131600310616572,0.11834569273468948,0.007877119985751108,0.01840942960715035,0,Autumn,True,True,False,True,False,False
2023-09-17,0.068,0.0,7180.0,0.0806413820123287,0.0856292788233268,0.09001290803686976,0.09244139053957744,0.09819964325200535,0.006812111716250638,0.017558261239676645,0,Autumn,True,False,True,True,False,False
2023-09-18,0.062,0.0,5270.0,0.07054716825414342,0.07408308510484504,0.07715980019053104,0.08013335079557415,0.08512343914161166,0.006050265690729112,0.01457627088746824,0,Autumn,True,False,True,True,False,False
2023-09-19,0.061,0.0,3410.0,0.06072945628540227,0.06486768926818368,0.06712203549856162,0.07030928661169861,0.0747204301083629,0.005441597343514931,0.013990973822960634,1,Autumn,True,False,True,False,False,False
2023-09-20,0.064,0.0,2790.0,0.058466783803081276,0.061778204180350155,0.06464221458746805,0.06631387429725977,0.0705217243803077,0.0045356701169096125,0.01205494057722642,1,Autumn,True,False,True,False,False,False
2023-09-21,0.064,0.0,2210.0,0.05486678053769303,0.05972660940436839,0.06194916065787977,0.06471712346506764,0.06828277445478635,0.004990514060699246,0.013415993917093319,1,Autumn,True,False,True,False,False,False
2023-09-22,0.062,0.0,1780.0,0.05371105244242219,0.05867784709404928,0.06072716586810899,0.06272296939495461,0.06687271110908073,0.004045122300905334,0.01316165866665854,1,Autumn,True,False,True,False,False,False
2023-09-23,0.059,0.0,1800.0,0.054421781105063086,0.05880121812971272,0.06063834537843798,0.06421314894532676,0.0690479476647993,0.005411930815614037,0.014626166559736212,1,Autumn,True,False,True,False,False,False
2023-09-24,0.062,0.0,1740.0,0.056095183968948456,0.05973550785250352,0.06215425783641511,0.06481519345403927,0.06939139369927942,0.005079685601535752,0.013296209730330966,1,Autumn,True,False,True,False,False,False
2023-09-25,0.073,22.2,1170.0,0.07313419638089214,0.07817432064777298,0.08085604004787914,0.08349490893099354,0.0886898687883253,0.005320588283220559,0.015555672407433163,0,Autumn,True,True,False,False,False,False
2023-09-26,0.073,0.0,2510.0,0.06305376218167201,0.06611281970599239,0.06842614171893813,0.07190109810799467,0.07538129027759177,0.005788278402002273,0.012327528095919763,1,Autumn,True,False,True,False,False,False
2023-09-27,0.067,0.3,1860.0,0.05828322971453948,0.0625194672222357,0.06525853911981792,0.0673247748598117,0.07037279395576082,0.004805307637576001,0.012089564241221339,1,Autumn,True,True,False,False,False,False
2023-09-28,0.074,0.6,2600.0,0.060980524839552706,0.06706180199113129,0.06899879812126712,0.07221648568679517,0.07652867512540762,0.005154683695663881,0.015548150285854913,1,Autumn,True,True,False,False,False,False
2023-09-29,0.084,14.6,2700.0,0.07994416505486397,0.08447081825104948,0.08749286088833874,0.09085669138656641,0.09556180029981325,0.006385873135516931,0.015617635244949274,1,Autumn,True,True,False,False,False,False
2023-09-30,0.066,0.0,1540.0,0.06156889478395192,0.06447121881127492,0.06764697056486257,0.0700713634964447,0.07450514480572906,0.005600144685169783,0.012936250021777139,1,Autumn,True,False,True,False,False,False
2023-10-01,0.065,0.0,1570.0,0.05145309041610246,0.05583336751521028,0.05833380073308687,0.061101208516629854,0.06425324884525355,0.005267841001419575,0.012800158429151089,0,Autumn,True,False,True,False,False,False
2023-10-02,0.067,0.0,1210.0,0.04767009047399801,0.05179204669796773,0.0538269532934854,0.05651708400697042,0.060189616560197855,0.004725037309002693,0.012519526086199842,0,Autumn,True,False,True,False,False,False
2023-10-03,0.063,0.0,1490.0,0.0485654757710576,0.05208893684016221,0.05440788385469972,0.05728364805495357,0.05943670658773475,0.005194711214791356,0.010871230816677152,0,Autumn,True,False,True,False,False,False
2023-10-04,0.063,0.0,1690.0,0.04879042810117341,0.052198421001261534,0.055132963713897365,0.05805142915823347,0.061443239705280955,0.005853008156971935,0.012652811604107549,0,Autumn,True,False,True,False,False,False
2023-10-05,0.062,0.0,1430.0,0.04834554799607967,0.05079460203594359,0.054484936073343475,0.05698517556938662,0.06122627585348787,0.006190573533443031,0.012880727857408195,0,Autumn,True,False,True,False,False,False
2023-10-06,0.058,1.0,1280.0,0.048925501313411175,0.05174589526434588,0.05516579728224437,0.05722313425037498,0.06135017929531618,0.005477238986029101,0.012424677981905004,1,Autumn,True,True,False,False,False,False
2023-10-07,0.067,3.3,2050.0,0.05690496217900525,0.06043363390753511,0.0641402327827664,0.06602724557618242,0.07026724158563548,0.0055936116686473095,0.013362279406630227,1,Autumn,True,True,False,False,False,False
2023-10-08,0.07,5.8,2630.0,0.06718985177574927,0.07089445904130101,0.07351671495853837,0.07653931384199389,0.08037372955830045,0.005644854800692878,0.013183877782551187,1,Autumn,True,True,False,False,False,False
2023-10-09,0.062,2.5,3000.0,0.06444386330602922,0.0692395582050103,0.0717344387626184,0.0756592391326831,0.07980214227141717,0.006419680927672811,0.015358278965387953,0,Autumn,True,True,False,False,False,False
2023-10-10,0.07,3.2,3030.0,0.06580393298650875,0.07016800503202857,0.07380392568526847,0.07608682199132681,0.08172581876581231,0.005918816959298245,0.015921885779303563,1,Autumn,True,True,False,False,False,False
2023-10-11,0.056,0.1,2270.0,0.05611929481408572,0.06065032689980228,0.06325513040264004,0.06529813649793519,0.06943465689651751,0.004647809598132907,0.013315362082431788,0,Autumn,True,True,False,False,False,False
2023-10-12,0.053,0.0,2220.0,0.05384272361902265,0.057990367702139264,0.06060971130119304,0.06308531699018347,0.06686003851545773,0.005094949288044201,0.013017314896435081,0,Autumn,True,False,True,False,False,False
2023-10-13,0.052,0.0,2020.0,0.05205058615814553,0.05645080870993108,0.05906432994800134,0.06139845989001644,0.06570722075800307,0.004947651180085361,0.013656634599857546,0,Autumn,True,False,True,False,False,False
2023-10-14,0.05,0.0,1760.0,0.0494880609457061,0.05399433245707068,0.05684064848263207,0.05899460329374617,0.062085153475374875,0.005000270836675494,0.012597092529668778,1,Autumn,True,False,True,False,False,False
2023-10-15,0.051,0.0,1600.0,0.04842320601130451,0.052452991483595224,0.054857656211654046,0.05764333269528909,0.06106114254655933,0.005190341211693865,0.012637936535254822,1,Autumn,True,False,True,False,False,False
2023-10-16,0.049,0.0,1110.0,0.04531462727619728,0.04843644705199454,0.05142058180084309,0.053636019082890674,0.056930245245206526,0.005199572030896132,0.01161561796900925,1,Autumn,True,False,True,False,False,False
2023-10-17,0.052,0.0,1210.0,0.04442055742590072,0.04876137493674493,0.051458001241927884,0.05399671994367338,0.0580293401741661,0.005235345006928453,0.01360878274826538,1,Autumn,True,False,True,False,False,False
2023-10-18,0.053,0.0,2250.0,0.05161532667006385,0.05651196883307395,0.05963850522033112,0.062000033924407345,0.06472874183551543,0.0054880650913333925,0.01311341516545158,1,Autumn,True,False,True,False,False,False
2023-10-19,0.053,3.2,2950.0,0.0666048490729203,0.07213735372181573,0.074308263524889,0.07746158789293003,0.08259200213914485,0.0053242341711143,0.015987153066224544,0,Autumn,True,True,False,False,False,False
2023-10-20,0.07,6.2,2870.0,0.07571910254174322,0.08093138107328954,0.08338259272987827,0.08631332061431256,0.09088207189874907,0.00538193954102302,0.015162969357005854,0,Autumn,True,True,False,False,False,False
2023-10-21,0.061,0.9,1920.0,0.05867916924534306,0.06154721709002635,0.0649605185495006,0.06810196790954537,0.07145439115072953,0.00655475081951902,0.01277522190538647,1,Autumn,True,True,False,False,False,False
2023-10-22,0.054,0.0,1670.0,0.05142016539561095,0.0541934766416729,0.05673716543608359,0.06053267209417443,0.0636942986713024,0.006339195452501528,0.012274133275691448,1,Autumn,True,False,True,False,False,False
2023-10-23,0.05,0.0,1170.0,0.04631707480559883,0.049146663738283976,0.05212456056118928,0.054969608215794205,0.0584109081539404,0.005822944477510229,0.01209383334834157,1,Autumn,True,False,True,False,False,False
2023-10-24,0.05,0.0,1330.0,0.046504842167852584,0.04945279964908475,0.05214204223219854,0.05474923836166826,0.059065392950188166,0.0052964387125835136,0.012560550782335582,1,Autumn,True,False,True,False,False,False
2023-10-25,0.05,0.0,1180.0,0.04501843192372978,0.04830923894532174,0.050420436723211434,0.05364039289602593,0.05746859842074096,0.005331153950704187,0.01245016649701118,1,Autumn,True,False,True,False,False,False
2023-10-26,0.045,0.0,1420.0,0.04632952701301006,0.04969811226265386,0.05143272492078492,0.0543783481779225,0.058876485886329336,0.0046802359152686435,0.012546958873319275,0,Autumn,True,False,True,False,False,False
2023-10-27,0.102,17.4,3820.0,0.1005984992143155,0.10291806250479275,0.10715377610123589,0.10962568903876843,0.11432123417279758,0.006707626533975677,0.013722734958482072,1,Autumn,True,True,False,False,False,False
2023-10-28,0.074,0.6,1860.0,0.06051468632286048,0.06442633410641219,0.06655053310884557,0.06930784731837322,0.07228072912346689,0.004881513211961036,0.011766042800606412,0,Autumn,True,True,False,False,False,False
2023-10-29,0.061,0.0,2050.0,0.052263898794710974,0.05583546202075552,0.057892461681521845,0.060459904446648824,0.06324312969445944,0.004624442425893306,0.01097923089974847,1,Autumn,True,False,True,False,False,False
2023-10-30,0.059,0.0,1300.0,0.0457989364929798,0.048198574187735946,0.05094015380914718,0.05343142487416273,0.05751356047084397,0.005232850686426788,0.011714623977864172,0,Autumn,True,False,True,False,False,False
2023-10-31,0.068,0.0,1000.0,0.042158656128521856,0.04510517593811303,0.04769814496782111,0.049575030120932756,0.05336301844588963,0.004469854182819727,0.011204362317367773,0,Autumn,True,False,True,False,False,False
2023-11-01,0.066,0.0,1600.0,0.04738128032506692,0.05125308166697898,0.053825912498922435,0.05610536322654001,0.05977873411512262,0.004852281559561029,0.012397453790055697,0,Autumn,True,False,True,False,False,False
2023-11-02,0.059,0.0,1500.0,0.04790963460756176,0.05205606206530368,0.05440859766354028,0.05674904625720369,0.060404503600207826,0.004692984191900014,0.012494868992646069,1,Autumn,True,False,True,False,False,False
2023-11-03,0.065,0.0,1040.0,0.04584398210126303,0.049074700279637944,0.051572079632032725,0.054473546013803685,0.05687293525080539,0.005398845734165741,0.011028953149542359,0,Autumn,True,False,True,False,False,False
2023-11-04,0.067,0.0,1290.0,0.04743190058052871,0.050809726033437454,0.052957205677634726,0.05601506425587191,0.05946430979755208,0.005205338222434457,0.012032409217023372,0,Autumn,True,False,True,False,False,False
2023-11-05,0.057,0.0,1060.0,0.04536574493733038,0.04915776591340462,0.05179362727119741,0.053932397701667315,0.057300348603216165,0.004774631788262693,0.011934603665885786,1,Autumn,True,False,True,False,False,False
2023-11-06,0.064,0.0,920.0,0.04356804588341632,0.0474317882003816,0.049782727080104026,0.05230962119479155,0.05601458873682494,0.004877832994409949,0.01244654285340862,0,Autumn,True,False,True,False,False,False
2023-11-07,0.056,0.0,650.0,0.04157692622577075,0.0458331649627301,0.048021914331590004,0.050315816399580694,0.05399704910548908,0.004482651436850595,0.012420122879718332,0,Autumn,True,False,True,False,False,False
2023-11-08,0.115,13.3,3140.0,0.09035915589684274,0.09836035643339086,0.10183804834433674,0.10455634197524352,0.11038137930074032,0.006195985541852661,0.020022223403897588,0,Autumn,True,True,False,False,True,False
2023-11-09,0.067,0.0,1480.0,0.05859629734770425,0.0612576001668816,0.06496282868981261,0.06750461599908865,0.07054033132878569,0.006247015832207048,0.011944033981081438,1,Autumn,True,False,True,False,False,False
2023-11-10,0.147,40.8,17220.0,0.14945081528925777,0.157662387144693,0.16374755337210073,0.17355814831991337,0.18290594777625735,0.015895761175220374,0.03345513248699958,0,Autumn,True,True,False,True,True,False
2023-11-11,0.124,0.2,5300.0,0.08879515343364537,0.09242962678235811,0.09556494017891858,0.10013909827997304,0.10381580780193778,0.007709471497614931,0.015020654368292405,0,Autumn,True,True,False,True,True,False
2023-11-12,0.075,2.2,2780.0,0.0641402878808575,0.06673429128519817,0.06990206517889676,0.07305094221686337,0.07862323117492745,0.006316650931665196,0.014482943294069947,1,Autumn,True,True,False,False,False,False
2023-11-13,0.057,0.4,1980.0,0.05112157451855178,0.054278512762418976,0.05690129575324751,0.05905923216930151,0.06265648035444216,0.00478071940688253,0.011534905835890376,1,Autumn,True,True,False,False,False,False
2023-11-14,0.054,1.2,2290.0,0.05166641855047903,0.056166739307132604,0.05913768231512542,0.06163812552969705,0.06565263594184176,0.005471386222564448,0.013986217391362729,1,Autumn,True,True,False,False,False,False
2023-11-15,0.053,0.8,2530.0,0.05432529392503842,0.05907696838525331,0.06137100043406918,0.0643882284255503,0.06738407545408621,0.005311260040296986,0.013058781529047797,0,Autumn,True,True,False,False,False,False
2023-11-16,0.054,1.4,2380.0,0.05621769453860241,0.06075987789510505,0.06293730274896428,0.06649523832655788,0.07034582095207181,0.005735360431452827,0.014128126413469402,0,Autumn,True,True,False,False,False,False
2023-11-17,0.047,0.0,1920.0,0.05144538225729019,0.05551139617822846,0.05827777850046595,0.06084339157251183,0.06455021225921494,0.005331995394283376,0.01310483000192475,0,Autumn,True,False,True,False,False,False
2023-11-18,0.055,0.0,1400.0,0.04796700955987731,0.05042373176318109,0.05424183077589718,0.056203766607881026,0.060755375544164,0.005780034844699938,0.01278836598428669,1,Autumn,True,False,True,False,False,False
2023-11-19,0.046,0.0,1420.0,0.047962563186913505,0.051279325776572564,0.05320813700842085,0.05620549923303211,0.05974374952208007,0.004926173456459543,0.011781186335166567,0,Autumn,True,False,True,False,False,False
2023-11-20,0.071,0.0,1370.0,0.0470659518905628,0.05103656731969124,0.05341043990776575,0.05621500224106056,0.05980496243572827,0.005178434921369324,0.01273901054516547,0,Autumn,True,False,True,False,False,False
2023-11-21,0.072,0.0,1200.0,0.04592133733259241,0.050566956166569824,0.05325145138689445,0.05622228913504415,0.05932448581921914,0.0056553329684743275,0.013403148486626729,0,Autumn,True,False,True,False,False,False
2023-11-22,0.085,0.0,1090.0,0.04688312873708077,0.049647239561911645,0.05201460422193106,0.05548959521397068,0.05962960271402079,0.005842355652059032,0.012746473976940023,0,Autumn,True,False,True,False,False,False
2023-11-23,0.059,0.0,1350.0,0.04867094860848673,0.05265167768918053,0.05506264382105979,0.057970811612798184,0.061134080345385894,0.005319133923617651,0.012463131736899162,1,Autumn,True,False,True,False,False,False
2023-11-24,0.065,0.0,1190.0,0.04800995935126652,0.05198264891095464,0.05508039180212854,0.058008896399254904,0.061820788041037834,0.006026247488300267,0.013810828689771314,0,Autumn,True,False,True,False,False,False
2023-11-25,0.06,0.0,1150.0,0.047422806568686866,0.05266640535567913,0.0549196996995063,0.057342430411614784,0.05998072647578323,0.004676025055935652,0.012557919907096364,0,Autumn,True,False,True,False,False,False
2023-11-26,0.064,0.0,1320.0,0.049385097660577984,0.054565730852909264,0.05695420901351612,0.05925802888304698,0.06355100023968298,0.004692298030137716,0.014165902579104994,0,Autumn,True,False,True,False,False,False
2023-11-27,0.061,0.0,1230.0,0.050103912815665584,0.054295250942042544,0.056488003991773714,0.05879299503366632,0.06206463703220221,0.004497744091623776,0.011960724216536628,1,Autumn,True,False,True,False,False,False
2023-11-28,0.048,0.0,1450.0,0.05298565671882368,0.05629470742259773,0.058460785976918755,0.06169379638546833,0.06411115401833202,0.005399088962870606,0.01112549729950834,0,Autumn,True,False,True,False,False,False
2023-11-29,0.048,0.0,1350.0,0.053145289619658205,0.056150652189086436,0.05828977892128564,0.060975676688031784,0.06418856064236102,0.0048250244989453475,0.011043271022702812,0,Autumn,True,False,True,False,False,False
2023-11-30,0.054,1.0,1240.0,0.05367074009302562,0.058350597072542906,0.060867440039842166,0.06443343140836179,0.0672430126485426,0.006082834335818882,0.013572272555516976,1,Autumn,True,True,False,False,False,False
2023-12-01,0.049,0.0,880.0,0.04478078103010494,0.048451696359787494,0.050493952209077125,0.05295241813919979,0.05595022962632966,0.004500721779412298,0.01116944859622472,1,Winter,True,False,True,False,False,False
2023-12-02,0.048,0.0,890.0,0.04215866391501719,0.04612951142924904,0.048151837668794426,0.05073966175164564,0.05317972556047036,0.004610150322396603,0.011021061645453169,1,Winter,True,False,True,False,False,False
2023-12-03,0.049,2.0,950.0,0.0490474412821223,0.05241522540704824,0.05484963261023882,0.057580444246202886,0.06075539117497378,0.005165218839154648,0.011707949892851476,0,Winter,True,True,False,False,False,False
2023-12-04,0.088,15.0,3380.0,0.10039359293532601,0.10757620128478074,0.11139172859255932,0.11544494102616396,0.12197510815223842,0.007868739741383218,0.0215815152169124,0,Winter,True,True,False,False,False,False
2023-12-05,0.06,0.0,1580.0,0.05656422332090399,0.06050409190406844,0.06411640153498002,0.0674302660742674,0.07202221418149532,0.006926174170198959,0.015457990860591332,1,Winter,True,False,True,False,False,False
2023-12-06,0.053,0.0,1070.0,0.04375770755743573,0.04837143974576822,0.050259162957723535,0.05285212324742875,0.056750135380503,0.004480683501660532,0.012992427823067268,1,Winter,True,False,True,False,False,False
2023-12-07,0.047,0.0,900.0,0.04080265966057684,0.04387739516196367,0.046256066949483435,0.04863976984754708,0.052758603783664954,0.004762374685583409,0.011955944123088112,1,Winter,True,False,True,False,False,False
2023-12-08,0.049,0.0,930.0,0.03943233078525486,0.043057618145380394,0.04559282644207101,0.04843490654379001,0.053196002494165694,0.005377288398409619,0.013763671708910831,1,Winter,True,False,True,False,False,False
2023-12-09,0.053,0.0,1150.0,0.04192461415764657,0.04534973164389962,0.048145974026612644,0.05019438581078221,0.055723454229799456,0.004844654166882595,0.013798840072152888,1,Winter,True,False,True,False,False,False
2023-12-10,0.05,0.0,1650.0,0.04731748189314185,0.050634113382618334,0.053156063371087595,0.0566124501869116,0.060351160957091296,0.005978336804293265,0.01303367906394945,1,Winter,True,False,True,False,False,False
2023-12-11,0.065,0.0,820.0,0.04052769231169369,0.04546818495809642,0.04710268864910825,0.04982751595651536,0.05394083056443118,0.004359330998418939,0.013413138252737489,0,Winter,True,False,True,False,False,False
2023-12-12,0.051,0.0,620.0,0.03908720671261873,0.04210495377226385,0.04500355862847742,0.047489262339702305,0.05100870546546498,0.005384308567438455,0.011921498752846253,1,Winter,True,False,True,False,False,False
2023-12-13,0.045,0.0,540.0,0.038188531115992144,0.040987685820375284,0.043714191107266355,0.046213996933208545,0.04923164066418255,0.005226311112833261,0.011043109548190405,1,Winter,True,False,True,False,False,False
2023-12-14,0.047,0.0,1140.0,0.04149037773964375,0.046216054121601374,0.048923073807277714,0.05113726999792407,0.05380252754792804,0.004921215876322695,0.012312149808284288,1,Winter,True,False,True,False,False,False
2023-12-15,0.049,0.0,920.0,0.042136072250444884,0.045471672522937774,0.04809606943142555,0.050475598036262385,0.05351981314236937,0.005003925513324611,0.011383740891924489,1,Winter,True,False,True,False,False,False
2023-12-16,0.054,4.3,890.0,0.05423808801092494,0.05881909678416178,0.06155077733392575,0.06422065962813614,0.06741794622442038,0.005401562843974361,0.01317985821349544,0,Winter,True,True,False,False,False,False
2023-12-17,0.039,1.4,830.0,0.04745763801101144,0.051504089197720294,0.05430435227785706,0.05663547717997165,0.06049296725742884,0.005131387982251358,0.013035329246417399,0,Winter,True,True,False,False,False,False
2023-12-18,0.037,1.4,850.0,0.04618483562316004,0.05036376037837051,0.052658231396296454,0.054819820261389936,0.05881398960517319,0.004456059883019427,0.012629153982013155,0,Winter,True,True,False,False,False,False
2023-12-19,0.044,4.3,1210.0,0.058283934933569856,0.06143683830967331,0.06445491390579684,0.06701241464148307,0.0700541111141592,0.005575576331809759,0.011770176180589342,0,Winter,True,True,False,False,False,False
2023-12-20,0.037,0.1,820.0,0.044509698919740825,0.04786672034035521,0.051065677583746666,0.05266668198933551,0.05579783902424835,0.0047999616489802985,0.011288140104507523,0,Winter,True,True,False,False,False,False
2023-12-21,0.034,0.0,720.0,0.040427145607109846,0.0440000248806655,0.046380858359988134,0.04880238990750244,0.05194914392130618,0.004802365026836945,0.011521998314196334,0,Winter,True,False,True,False,False,False
2023-12-22,0.039,0.0,840.0,0.04133161480273881,0.04423856446336255,0.04709900928923591,0.05002450261062357,0.05298000150229178,0.00578593814726102,0.011648386699552975,0,Winter,True,False,True,False,False,False
2023-12-23,0.033,0.0,600.0,0.0394428441478881,0.04277888094924613,0.04488692178746782,0.04813252352126922,0.0517362509711433,0.005353642572023087,0.0122934068232552,0,Winter,True,False,True,False,False,False
2023-12-24,0.048,0.0,1080.0,0.043470065760393875,0.04675136449892027,0.04907928436479497,0.05177407998688775,0.05432048030695093,0.005022715487967483,0.010850414546557052,1,Winter,True,False,True,False,False,False
2023-12-25,0.048,0.0,1540.0,0.04758134342889471,0.05185640077419497,0.05387472756680309,0.05647427800343169,0.0598620950183364,0.004617877229236719,0.01228075158944169,1,Winter,True,False,True,False,False,False
2023-12-26,0.043,0.0,1280.0,0.04796322264648399,0.05091530116127262,0.053485956068929114,0.05628566774522606,0.05937615469623107,0.005370366583953436,0.011412932049747082,0,Winter,True,False,True,False,False,False
2023-12-27,0.044,0.0,1050.0,0.04661406803311957,0.049407727098215795,0.051682436080947046,0.0547141231377607,0.057740695459702736,0.005306396039544907,0.011126627426583165,0,Winter,True,False,True,False,False,False
2023-12-28,0.043,0.0,690.0,0.043248780524370777,0.04644299907467638,0.04880202169554047,0.05129998664533494,0.056065530584100645,0.004856987570658555,0.012816750059729869,0,Winter,True,False,True,False,False,False
2023-12-29,0.046,0.0,1280.0,0.04647489408660348,0.05004295315841595,0.053064386563754784,0.055208951765823466,0.059373653675971194,0.005165998607407518,0.012898759589367717,0,Winter,True,False,True,False,False,False
2023-12-30,0.055,0.4,1120.0,0.047624752111055255,0.051717679826581354,0.054626379708664255,0.05703613801457786,0.060943111864015305,0.005318458187996505,0.01331835975296005,1,Winter,True,True,False,False,False,False
2023-12-31,0.081,0.0,850.0,0.04511308718329447,0.04897052631683247,0.05149749603770165,0.053647363900011694,0.057731181970018586,0.004676837583179223,0.012618094786724113,0,Winter,True,False,True,False,False,False
